month,행정동코드,성별,연령대,총인구,1인가구수,야간상주지 변경횟수 평균,주간상주지 변경횟수 평균,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수
01,1123000000,1,60,20722,3552,42.25,68.24000000000001,1713.62,13871.779999999999,64.56,146503.74,144.68,875.97,-2.19,2066.49,343.46000000000004,370.01,113.33,37.08,446.45,207.70999999999998,20912494.869999997,5450602.01,11335.869999999999,9526.27,242.47,1160.9,1286.59,2262.04,481.56,-4.54,-17.07,278.07,53.65,45.09
01,1126000000,0,20,28587,4117,68.02000000000001,118.72999999999999,2158.0699999999997,16543.37,78.25999999999999,239617.72,393.09000000000003,405.04999999999995,4.34,2332.79,369.81,305.37,134.85,422.08,678.43,277.22,20142455.060000002,5384464.23,20819.86,10101.720000000001,375.49,2569.5,3868.12,4574.5599999999995,1417.62,8.23,-6.640000000000001,604.34,90.32,41.75
01,1126000000,0,30,33862,6354,57.739999999999995,83.59,2251.17,17391.52,77.16,200656.53999999998,317.28999999999996,1384.5900000000001,6.1899999999999995,2392.7200000000003,399.70000000000005,517.48,187.01,375.65,774.8800000000001,304.25,18349905.72,4934800.51,26827.56,12759.2,414.03999999999996,2474.8999999999996,4949.89,6312.49,1556.6399999999999,4.970000000000001,-6.720000000000001,686.6099999999999,92.56,53.44
01,1126000000,0,40,33087,4906,53.59,76.22,2411.79,17317.84,77.22999999999999,192088.78,273.23,1656.04,2.69,2431.2799999999997,449.1,597.48,186.31,251.78,794.3,294.68,18389482.21,4920043.8100000005,29361.1,12653.05,402.74,2354.63,4417.44,6247.26,1358.31,1.25,-10.309999999999999,542.9399999999999,94.00999999999999,48.43
01,1126000000,0,50,34904,5425,53.019999999999996,78.57,2299.6899999999996,17249.67,72.4,190578.90000000002,347.25,1621.84,0.21,2065.02,465.15,608.28,173.43,126.0,753.32,301.68,18828842.71,5045943.77,28242.03,13849.93,383.49,1841.47,2913.35,4119.07,951.91,-1.4100000000000001,-16.21,397.61,96.1,50.099999999999994
01,1126000000,0,60,21794,3954,50.72,80.30000000000001,2250.2799999999997,16699.41,70.24000000000001,191678.58000000002,254.11,1218.8200000000002,-1.43,1640.5900000000001,416.59000000000003,539.48,141.70999999999998,64.65,639.72,283.19,20896559.490000002,5527991.67,23831.879999999997,13466.79,337.15999999999997,1446.62,1593.83,2306.79,675.6500000000001,-3.87,-19.77,332.39,70.98,30.06
01,1126000000,1,20,28723,4817,61.0,99.19,2122.75,16669.71,76.42,221841.36,325.66999999999996,161.38,2.6500000000000004,2291.52,380.03999999999996,236.91000000000003,144.26999999999998,293.24,700.1500000000001,283.76,19582085.29,5168494.470000001,18620.25,10521.630000000001,390.22,1466.06,3883.7300000000005,5426.0599999999995,1197.44,4.62,-4.17,611.1700000000001,81.37,53.44
01,1126000000,1,30,31134,5709,55.019999999999996,86.53999999999999,1999.76,16727.769999999997,80.07,201129.11,291.74,589.35,3.16,1981.0500000000002,339.13,331.9,173.86,248.94,648.03,273.12,20637958.299999997,5315099.01,16835.34,11031.8,362.01,1651.1799999999998,4588.95,7488.370000000001,1345.72,1.55,-6.12,648.9200000000001,82.93,53.44
01,1126000000,1,40,32720,4747,49.620000000000005,80.47,2016.7199999999998,16142.56,79.13,214995.66999999998,262.41999999999996,961.0799999999999,-0.4,2408.71,440.54999999999995,411.51,183.73000000000002,147.87,615.37,253.16,21979647.630000003,5775475.59,14843.59,9811.279999999999,327.66999999999996,1704.8400000000001,3937.2400000000002,7175.26,1133.06,-1.95,-10.61,527.4200000000001,87.59,53.44
01,1126000000,1,50,36372,5687,48.04,78.3,1881.3600000000001,16532.440000000002,76.6,197672.73,254.85,991.46,-2.15,2377.64,445.43,428.98,156.34,67.48,596.31,259.9,22055674.34,5773319.29,14132.2,10990.52,314.78,1469.33,2710.54,4707.59,740.56,-4.01,-15.73,360.14,87.53999999999999,53.44
01,1126000000,1,60,23298,4493,47.7,80.05,1906.1100000000001,15627.53,69.39,181194.65000000002,183.62,992.93,-2.74,2350.15,395.05,392.47,123.58,39.269999999999996,520.5,239.41,24102320.15,6388310.82,12937.04,10467.34,282.0,1336.08,1450.0,2502.51,530.27,-5.34,-19.6,300.42999999999995,49.739999999999995,50.099999999999994
01,1129000000,0,20,35814,10599,89.99,148.24,2753.29,20878.87,100.28,269209.05000000005,377.43,311.26,5.6,2964.65,421.05,360.95,160.48000000000002,523.3,784.43,336.8,25638581.08,6374254.9399999995,23602.28,12808.05,360.78,3093.19,4684.03,5656.37,1711.63,10.7,-7.74,753.39,112.88,60.12
01,1129000000,0,30,34823,5732,72.44,105.91999999999999,2748.8199999999997,21811.84,98.38,249849.0,346.28,1369.77,7.6,2923.69,469.11,643.01,227.41,457.75,945.54,379.65999999999997,23029705.45,5859858.470000001,31747.89,16033.23,431.83,2974.19,6200.61,7940.2300000000005,1951.56,5.98,-7.92,832.15,111.28999999999999,63.459999999999994
01,1129000000,0,40,38446,3807,64.88,90.58000000000001,2893.52,21658.5,95.03,222178.39,289.34000000000003,1972.71,3.54,2970.55,512.85,761.9000000000001,240.97,310.85,981.86,371.37,22776188.53,5928795.79,36191.7,16216.42,431.35,2872.67,5733.16,8030.79,1778.72,1.53,-11.93,686.76,116.22,63.459999999999994
01,1129000000,0,50,32797,3291,63.51,90.03999999999999,2895.71,21592.63,93.04,208515.41999999998,312.56,1510.6999999999998,0.53,2651.7200000000003,538.5899999999999,779.62,229.24,165.84,964.94,381.3,22910347.48,5881363.4399999995,35457.26,17518.92,412.15,2267.54,4106.9800000000005,5581.73,1317.95,-1.9100000000000001,-18.68,507.09999999999997,117.43,58.449999999999996
01,1129000000,0,60,21628,2824,62.379999999999995,93.24,2726.0600000000004,20711.43,75.34,207467.82,253.71,1124.13,-1.6700000000000002,2044.77,503.63,677.55,189.51999999999998,84.9,814.15,362.21,25719056.05,6446327.87,29144.58,16999.29,360.97,1792.23,2234.44,3164.3199999999997,919.06,-4.66,-24.17,383.49,91.72,40.08
01,1129000000,1,20,38206,12828,79.18,123.08,2717.32,20978.29,98.14,246159.5,309.01,204.35000000000002,2.87,2871.56,463.84000000000003,291.93,167.89,344.75,813.1600000000001,344.25,25210844.630000003,6181757.97,22486.739999999998,13582.04,372.55,1721.8600000000001,4574.29,6448.22,1449.83,5.5,-5.82,715.24,102.47999999999999,66.8
01,1129000000,1,30,34768,5333,68.02000000000001,105.77000000000001,2439.05,20872.91,100.43,248616.6,316.31,600.89,3.46,2501.56,401.58000000000004,431.85,219.82,302.04999999999995,794.46,343.13,26052427.020000003,6493163.39,21132.23,14032.599999999999,353.74,1878.9099999999999,5604.42,9161.9,1684.08,2.0100000000000002,-7.140000000000001,762.86,100.96000000000001,66.8
01,1129000000,1,40,37750,3706,60.41,95.22999999999999,2404.71,20007.58,97.16,253596.86000000002,301.84000000000003,894.4300000000001,-0.67,3031.38,526.8,537.71,245.78,178.64999999999998,757.26,314.34000000000003,27455096.48,6980331.74,18002.83,12300.09,305.84000000000003,2006.58,4950.72,8809.880000000001,1417.25,-2.41,-12.54,661.6500000000001,111.14,66.8
01,1129000000,1,50,35774,3656,59.510000000000005,92.4,2362.8500000000004,20302.690000000002,94.9,237475.56,247.67,955.04,-2.84,2998.54,580.19,558.27,219.39,84.19,761.28,324.76,27267782.689999998,6822729.6,18640.28,13719.31,296.5,1743.46,3510.14,6112.25,976.9399999999999,-5.18,-18.75,455.87,104.92,63.459999999999994
01,1129000000,1,60,24708,3549,59.629999999999995,97.66,2448.09,19490.04,88.27,221613.25,193.85,907.06,-3.91,2944.16,462.7,507.92999999999995,177.03,51.53,655.4300000000001,295.4,29805663.77,7477131.41,16286.289999999999,12895.720000000001,270.97,1619.9099999999999,1861.29,3347.83,682.91,-6.74,-24.03,382.62,76.64,56.78
01,1130500000,0,20,21124,3611,55.92999999999999,96.35,1841.6100000000001,13434.48,62.34,191712.78000000003,323.19,280.34,3.77,1916.73,307.67,255.94,113.03,362.28,544.61,226.25,16002440.45,4087687.83,16719.449999999997,8052.57,259.5,2119.3500000000004,3160.4300000000003,3763.4700000000003,1166.32,6.85,-4.92,511.64,75.85,30.060000000000002
01,1130500000,0,30,25204,4534,46.18,70.27000000000001,1930.82,14021.89,61.64,174591.96,320.95000000000005,905.47,4.88,1901.58,346.87,403.47,146.96,320.43,599.05,241.51,14971401.370000001,3823729.43,20817.43,9782.36,281.94000000000005,2020.1100000000001,3889.1000000000004,5022.4400000000005,1262.67,3.94,-5.890000000000001,575.09,74.65,40.08
01,1130500000,0,40,26680,3508,42.94,63.68000000000001,2016.6599999999999,13991.56,60.15,158906.41999999998,253.91,1409.06,2.31,1903.19,371.68,464.62,149.31,221.13,615.77,233.99,14931124.53,3878298.27,23435.59,9758.24,279.35,1944.6599999999999,3548.05,5112.78,1113.17,1.0999999999999999,-8.530000000000001,465.94,78.03999999999999,43.42
01,1130500000,0,50,25499,3723,42.7,63.86,1979.83,13911.36,59.68,154974.33,280.17999999999995,1218.41,0.01999999999999999,1596.13,381.44,465.93,138.58999999999997,110.4,597.3199999999999,238.36,14996277.780000001,3858749.44,22636.82,10631.91,267.58000000000004,1493.9499999999998,2455.8,3491.66,802.65,-1.19,-12.86,330.68,76.38,35.07
01,1130500000,0,60,17506,3180,41.230000000000004,66.72,1888.69,13406.599999999999,60.84,144865.97999999998,206.10999999999999,1060.83,-1.35,1267.95,334.64,408.26,113.75999999999999,56.72,512.1,225.49,16523873.219999999,4224571.34,18312.2,10489.77,235.51,1194.7199999999998,1303.35,1979.88,567.73,-3.3800000000000003,-15.989999999999998,267.03999999999996,57.91,26.72
01,1130500000,1,20,21138,4195,50.44,80.71000000000001,1768.53,13594.81,65.5,189775.40000000002,295.03999999999996,148.32999999999998,1.9300000000000002,1865.4099999999999,307.92999999999995,191.19,115.23,235.01999999999998,554.56,226.22000000000003,15769405.0,4018532.7,15534.47,8650.619999999999,259.34000000000003,1174.81,3079.08,4326.44,957.1,3.64,-3.44,488.64,63.32,43.42
01,1130500000,1,30,23198,3961,43.56,70.75999999999999,1697.24,13507.669999999998,65.74,177068.23,285.16999999999996,425.96,2.3400000000000003,1648.19,274.74,265.75,140.37,207.12,512.6,218.13,16591593.1,4208872.26,14205.04,8545.42,239.16,1348.07,3663.37,6019.29,1091.4,1.2400000000000002,-5.0,539.0899999999999,68.28,43.42
01,1130500000,1,40,26404,3442,39.35,64.24000000000001,1660.05,13028.279999999999,65.22,177610.07,260.74,747.5,-0.42000000000000004,1917.8799999999999,345.7,322.44,148.47000000000003,126.35999999999999,490.82000000000005,201.0,17497487.5,4466928.050000001,12214.58,7562.87,210.51999999999998,1378.6799999999998,3209.26,5793.98,904.27,-1.84,-8.27,440.80999999999995,71.5,43.42
01,1130500000,1,50,27787,4178,38.879999999999995,63.47,1607.98,13308.46,61.64,169797.72999999998,212.06,920.1600000000001,-1.6900000000000002,1918.56,383.45000000000005,349.74,135.31,60.260000000000005,493.24,212.28,17276760.33,4385462.3,11660.85,8552.17,204.5,1210.63,2267.23,4011.58,624.0799999999999,-3.36,-12.32,304.98,73.00999999999999,43.42
01,1130500000,1,60,21210,4156,38.25,63.55,1595.01,12645.03,55.400000000000006,150795.53,147.57999999999998,984.54,-2.34,1864.8200000000002,297.71000000000004,317.03,109.25,34.31,432.28,194.82,18841601.740000002,4856436.119999999,10276.52,8355.9,183.47,1078.43,1174.31,2109.8599999999997,445.44,-4.59,-15.89,249.97,39.76,40.08
01,1132000000,0,20,23187,1945,56.29,103.67,1934.8799999999999,14144.460000000001,64.75,195973.91999999998,318.55,263.11,3.18,1959.0,317.5,251.05,112.96000000000001,359.62,590.64,240.78,17681346.439999998,4475758.880000001,18486.25,8497.89,303.31,2252.22,3213.51,3892.6400000000003,1214.62,6.98,-6.1899999999999995,494.56999999999994,79.62,36.74
01,1132000000,0,30,24792,3164,48.42,74.7,2062.42,15145.08,66.4,188224.08,304.76,926.37,5.49,2063.79,364.14,436.36,158.64,348.44,660.6600000000001,267.0,16190682.079999998,4071674.0300000003,24287.050000000003,11083.68,335.57,2181.51,4284.7,5481.27,1368.9499999999998,4.58,-6.0600000000000005,593.99,79.5,45.09
01,1132000000,0,40,27529,2850,44.33,65.22999999999999,2144.4700000000003,15140.33,66.89,165169.02000000002,248.98000000000002,1329.04,2.6,2109.55,383.15999999999997,512.82,163.4,228.5,690.05,260.65,15971808.48,4129614.0700000003,27616.16,11201.86,331.69,2081.84,3931.5,5585.51,1213.15,1.36,-8.92,465.51,81.89,46.76
01,1132000000,0,50,28271,3074,43.78,64.4,2061.49,14991.86,66.09,156896.21000000002,242.74,1308.7,0.43,1830.38,400.65,530.74,157.72000000000003,118.95,683.3299999999999,271.99,16002773.02,4073033.1500000004,26449.52,12322.31,322.15,1618.6599999999999,2818.67,3854.92,893.64,-1.1400000000000001,-13.4,347.63,82.16,38.41
01,1132000000,0,60,18410,2576,43.19,65.31,1984.3200000000002,14336.05,62.82,166745.25,182.93,954.58,-1.2000000000000002,1434.1,367.54999999999995,460.53,126.38999999999999,60.150000000000006,579.13,251.93,17782780.25,4457951.4399999995,21980.46,11709.54,282.03,1268.68,1586.52,2226.23,644.76,-3.29,-16.93,264.18,79.63,30.06
01,1132000000,1,20,23220,2387,48.849999999999994,85.63999999999999,1978.17,14383.42,67.93,181805.16,247.08,120.52000000000001,1.9300000000000002,1936.74,343.2,197.53,119.32000000000001,248.39000000000001,606.23,247.41000000000003,17285133.34,4345106.09,17838.72,9072.86,313.20000000000005,1252.47,3309.36,4645.1,1035.4,3.8,-4.1,513.04,72.83,46.76
01,1132000000,1,30,23966,2889,45.96,74.78999999999999,1854.65,14536.26,71.1,189391.03999999998,286.46000000000004,505.95,2.54,1783.0,304.38,288.14,151.73000000000002,223.87,566.4000000000001,239.57,17961882.15,4424403.15,16459.66,9400.02,288.44,1441.3600000000001,4006.1899999999996,6506.07,1190.49,1.49,-5.3100000000000005,558.1300000000001,73.28,46.76
01,1132000000,1,40,29157,2945,40.879999999999995,67.9,1695.67,13961.02,69.75999999999999,186037.94,242.26,737.49,-0.48,2107.72,391.49,354.0,162.62,129.01,539.3900000000001,222.98000000000002,19224015.73,4861315.1899999995,13776.99,8531.66,257.88,1476.62,3483.45,6237.83,979.35,-1.73,-8.92,460.34000000000003,75.81,46.76
01,1132000000,1,50,31194,3459,39.86,65.99,1679.08,14028.54,66.86,179394.07,204.51,851.39,-1.96,2094.3199999999997,419.91,378.35,144.16,61.59,546.21,235.85000000000002,19125530.58,4773061.36,13322.73,9500.24,251.26,1262.6399999999999,2579.2,4407.02,685.39,-3.67,-13.280000000000001,317.90999999999997,76.99000000000001,46.76
01,1132000000,1,60,19408,3019,40.28,66.32,1710.73,13523.82,64.19,155679.97999999998,133.29999999999998,660.81,-2.6,2072.02,322.09000000000003,344.81,108.85,34.199999999999996,472.84000000000003,211.92000000000002,20844310.11,5289214.02,12064.3,8821.1,221.76,1135.95,1365.7,2404.94,479.98,-4.55,-16.93,263.54999999999995,50.56,46.76
01,1135000000,0,20,40037,5596,77.84,139.82999999999998,2670.0600000000004,19456.13,89.0,253412.32,291.13,447.96,4.78,2653.14,411.74,319.22,148.32999999999998,498.32,732.4300000000001,308.82,24779224.03,5587915.109999999,23769.5,11440.91,406.90999999999997,3061.52,4384.17,5361.5,1648.1399999999999,9.530000000000001,-8.42,656.04,109.62,55.11
01,1135000000,0,30,40011,4790,65.52,96.47,2807.08,20670.84,88.52000000000001,237349.34999999998,318.09,1475.98,8.16,2748.9700000000003,442.44,590.7,214.37,465.21,920.03,362.47,21292633.44,4692551.01,34166.990000000005,15365.18,490.71000000000004,2948.3599999999997,5974.79,7691.91,1931.5500000000002,6.470000000000001,-7.47,796.25,105.74,63.459999999999994
01,1135000000,0,40,48810,3809,60.71,84.13,2995.29,20867.74,86.63,211292.69,245.42000000000002,2276.52,4.26,2848.16,509.9,725.3,232.70999999999998,310.81,975.3,362.94,20514696.22,4608957.27,38783.63,15861.49,496.37,2817.4,5679.55,7852.8,1750.79,2.35,-10.940000000000001,638.48,112.75999999999999,63.459999999999994
01,1135000000,0,50,43721,3986,59.489999999999995,81.68,2957.3599999999997,20602.050000000003,88.3,191298.62,248.01,1650.75,1.12,2506.59,519.99,735.8,221.07,161.31,976.29,373.84000000000003,20660787.740000002,4632396.449999999,38788.34,17560.61,488.95000000000005,2199.5,4185.13,5584.6,1320.51,-1.0,-17.53,471.0,115.75,55.11
01,1135000000,0,60,24967,3544,58.6,84.98,2793.49,19597.68,82.46000000000001,206626.05,214.28,1305.88,-1.8599999999999999,1943.17,481.83000000000004,626.44,178.57,78.92,807.01,346.26,24083145.42,5348217.77,30603.04,16199.52,422.83000000000004,1700.72,2224.81,3144.62,913.0,-4.859999999999999,-22.98,355.51,102.85,41.75
01,1135000000,1,20,38125,5919,65.81,113.23,2667.91,19464.12,97.22,243009.26,280.16,226.66000000000003,2.38,2618.17,468.42,261.28000000000003,158.89999999999998,320.58,785.99,320.51,23943449.619999997,5340952.4,23144.15,11861.91,436.08,1649.1100000000001,4372.219999999999,6141.0,1384.89,4.93,-6.07,656.7,91.91999999999999,63.459999999999994
01,1135000000,1,30,40426,4625,64.11,97.72999999999999,2562.3,19729.14,93.55,230834.53999999998,286.18,731.15,3.46,2378.59,401.07,396.05999999999995,208.04,281.91999999999996,753.47,325.76,24424079.770000003,5276391.82,21445.36,13412.119999999999,418.03,1843.76,5349.12,8847.529999999999,1615.8200000000002,1.8900000000000001,-7.31,732.15,98.49,63.459999999999994
01,1135000000,1,40,52986,4027,55.8,87.46000000000001,2382.21,18915.94,96.16999999999999,241089.75,236.22,1206.23,-0.8,2917.09,519.46,498.53,233.92,160.1,717.55,300.4,26068929.990000002,5757874.32,18036.82,11804.76,377.44,1890.67,4784.97,8470.33,1347.48,-2.46,-12.25,608.6300000000001,100.87,63.459999999999994
01,1135000000,1,50,46621,4554,54.67,85.11,2388.23,18924.6,92.94,226380.67,211.79,1236.4900000000002,-2.92,2895.8100000000004,568.5699999999999,511.66,200.59,78.38,737.79,311.59000000000003,25937513.64,5791546.0600000005,18939.73,13109.99,379.55,1631.23,3515.75,5950.8099999999995,938.84,-5.29,-17.67,424.99,98.72,63.459999999999994
01,1135000000,1,60,28146,4614,55.86,88.06,2342.17,18185.84,83.71000000000001,203404.26,159.16,989.8199999999999,-3.9000000000000004,2835.1000000000004,451.59,463.48,148.82,46.74,624.6099999999999,284.99,28493626.35,6407346.43,16389.51,12148.05,330.24,1509.37,1867.88,3312.4300000000003,673.9,-6.25,-22.83,362.28,83.62,56.78
01,1138000000,0,20,30331,4877,67.05,119.47,2151.5,16439.04,72.34,228145.32,368.46000000000004,376.49,4.01,2306.0600000000004,346.91999999999996,296.21,132.15,425.02,666.3399999999999,277.11,20080516.479999997,5441755.27,20700.98,10083.41,333.38,2569.0,3770.87,4619.4400000000005,1388.19,8.33,-6.35,585.05,91.88,45.09
01,1138000000,0,30,38954,7617,56.22,84.64,2115.31,17502.46,77.0,203064.12,311.46,1409.55,6.37,2254.6899999999996,394.13,499.51,183.69,365.83,771.12,309.94,18136164.64,4989377.779999999,26489.739999999998,12931.92,381.74,2430.21,4912.35,6369.18,1565.3400000000001,5.21,-6.46,662.22,91.78,51.769999999999996
01,1138000000,0,40,40460,4809,49.120000000000005,73.82,2237.71,17428.66,75.32,179069.40000000002,237.82999999999998,1936.63,2.88,2318.9700000000003,421.20000000000005,581.52,188.94,251.95,799.28,303.27,18048878.36,5097067.51,30206.08,12674.02,377.26,2321.7200000000003,4573.35,6411.02,1387.81,1.51,-9.940000000000001,527.55,93.84,48.43
01,1138000000,0,50,36192,4190,49.33,74.37,2287.42,17162.36,74.64,167288.86,271.18,1674.4499999999998,0.41,2094.16,454.31,604.31,181.4,132.87,798.3499999999999,315.07,18299123.130000003,5091356.18,29939.2,14207.93,365.62,1829.67,3232.78,4513.3,1040.85,-1.4300000000000002,-15.290000000000001,393.74,96.49000000000001,48.42999999999999
01,1138000000,0,60,24078,3549,48.86,76.98,2259.22,16243.93,73.52000000000001,177701.64,223.19,1224.6,-1.51,1632.15,414.85,526.72,146.82999999999998,67.6,674.9200000000001,294.76,20499015.130000003,5687030.109999999,25033.839999999997,13346.27,319.90999999999997,1428.4,1779.5900000000001,2598.69,742.5899999999999,-3.73,-19.49,306.92999999999995,75.88,36.739999999999995
01,1138000000,1,20,31282,5833,60.87,99.54,2071.0299999999997,16708.36,81.88,213668.44,297.54999999999995,155.61,2.25,2227.46,384.5,232.36,140.78,286.66999999999996,703.06,286.80999999999995,19384692.23,5233435.59,19904.0,10568.67,354.89,1406.17,3760.99,5300.07,1183.82,4.57,-4.300000000000001,582.63,80.28,51.769999999999996
01,1138000000,1,30,38624,7230,53.39,85.63,1910.0900000000001,16836.32,80.75,196979.96,282.03,627.53,2.64,1967.1,322.88,324.33000000000004,171.70999999999998,238.75,650.82,277.39,20486939.16,5491843.54,17783.16,11160.28,323.2,1569.8400000000001,4456.82,7243.66,1338.67,1.59,-5.970000000000001,615.31,83.49000000000001,53.44
01,1138000000,1,40,40922,4871,46.08,77.41,1870.0300000000002,16056.240000000002,78.69,203655.18,232.25,884.4100000000001,-0.62,2331.26,429.21000000000004,403.58000000000004,187.35,142.08,626.8199999999999,258.44,21793618.41,5951710.8100000005,15348.59,9703.189999999999,284.14,1639.0,3966.6000000000004,7081.83,1125.4,-2.0300000000000002,-10.290000000000001,511.90999999999997,89.11,53.44
01,1138000000,1,50,39886,4795,45.8,74.4,1841.77,16056.89,77.03,191620.37,207.85,1113.83,-2.34,2392.17,472.7,439.95,169.68,66.72,643.66,273.40999999999997,21627298.2,5921273.31,15523.119999999999,10851.9,278.74,1404.92,2837.61,5035.25,771.83,-4.27,-15.170000000000002,358.32,83.09,53.44
01,1138000000,1,60,27824,4568,46.22,77.58,1967.8,15337.29,73.03999999999999,166097.37,158.45,1105.12,-3.1500000000000004,2370.81,379.58000000000004,400.36,131.62,39.41,552.6700000000001,251.32999999999998,23775484.83,6525646.279999999,13531.64,9946.48,245.26999999999998,1299.3400000000001,1525.18,2752.8900000000003,546.39,-5.23,-19.369999999999997,292.6,67.13,46.76
01,1141000000,0,20,26114,7848,63.769999999999996,102.94,1896.1799999999998,14559.279999999999,66.37,192232.78,243.62,280.12,3.63,2020.6599999999999,285.2,250.99,110.56,361.03999999999996,541.73,241.1,18014264.59,4782931.7,16533.82,8841.65,276.9,2149.67,3218.95,3933.75,1208.02,7.23,-5.26,513.88,78.27000000000001,40.08
01,1141000000,0,30,23183,4920,51.11,71.67,1821.76,15429.65,64.59,167158.59,221.39999999999998,833.58,5.140000000000001,1997.06,312.27,446.0,160.75,300.65999999999997,668.86,273.2,15649919.14,4317093.99,22517.98,11740.259999999998,330.33000000000004,1967.54,4305.37,5449.78,1361.3,4.25,-5.34,556.72,80.28,45.09
01,1141000000,0,40,24908,2860,46.019999999999996,62.870000000000005,1969.44,15321.34,62.300000000000004,153372.86,187.7,1216.88,2.46,2026.1799999999998,351.73,526.54,172.32,210.5,699.54,268.83000000000004,15515750.530000001,4342240.76,26403.08,12070.46,330.78,1931.44,4058.74,5530.62,1256.1599999999999,1.2000000000000002,-8.15,448.83000000000004,83.15,46.76
01,1141000000,0,50,22790,2333,45.480000000000004,63.589999999999996,1993.52,14989.7,60.75,139066.03,184.51,1131.85,0.36000000000000004,1840.42,357.19,536.97,163.65,112.9,695.0,270.21000000000004,15828470.36,4422894.99,26271.17,12728.02,315.48,1569.67,2955.7799999999997,3955.8199999999997,945.98,-1.4,-12.99,338.40999999999997,82.73,43.42
01,1141000000,0,60,14438,1946,44.89,65.56,1993.5100000000002,14579.029999999999,62.66,134627.0,182.39,783.54,-1.55,1460.3600000000001,355.45,462.49,134.23000000000002,58.11,582.37,253.18,17905585.9,4872768.41,21414.0,11730.07,277.25,1233.23,1572.82,2271.41,657.99,-3.5100000000000002,-16.8,242.98000000000002,62.1,23.38
01,1141000000,1,20,29626,10728,57.56,85.53999999999999,1771.15,14716.41,69.75,177126.98,194.73,143.17000000000002,1.95,1977.4499999999998,317.33,204.26,116.97999999999999,229.38,575.13,247.64,17215741.43,4554802.52,15624.42,9368.29,290.12,1187.63,3124.83,4417.62,1000.4399999999999,3.7800000000000002,-4.2,487.9,69.65,45.09
01,1141000000,1,30,22894,4709,50.129999999999995,72.64,1672.94,14890.599999999999,69.9,160935.14,191.71,423.41,2.3899999999999997,1703.7,264.78,307.51,152.05,190.72,571.75,248.06,17516751.43,4693126.279999999,15193.94,10379.849999999999,285.16999999999996,1252.1,3837.41,6194.1,1177.08,1.41,-5.35,502.73,74.19,46.76
01,1141000000,1,40,25323,2841,43.31,65.3,1661.9899999999998,14344.96,70.45,166796.65999999997,174.37,636.0699999999999,-0.54,2050.8900000000003,361.27,375.73,169.09,117.1,548.91,228.12,18794395.11,5129899.5600000005,13513.880000000001,9081.01,253.3,1329.61,3461.67,6126.68,1013.94,-1.81,-8.86,428.34000000000003,77.26,46.76
01,1141000000,1,50,24433,2570,43.05,64.6,1691.97,14224.99,66.22,171447.62,150.37,684.52,-2.2300000000000004,2108.36,397.79999999999995,395.24,150.82,57.86,548.4200000000001,231.20999999999998,18861548.950000003,5175105.26,14099.380000000001,9787.95,244.25,1192.84,2450.46,4349.14,692.55,-3.91,-12.94,316.20000000000005,75.16,46.76
01,1141000000,1,60,17151,2610,43.26,66.27,1723.1399999999999,13665.91,63.28,151288.99,131.23000000000002,657.4000000000001,-2.7700000000000005,2106.17,306.65,364.44,116.21000000000001,35.44,470.15,213.65,20575305.509999998,5531154.0,12312.62,9065.93,214.47000000000003,1110.64,1322.42,2401.81,485.23,-4.63,-16.729999999999997,259.28999999999996,60.900000000000006,41.75
01,1144000000,0,20,28568,9875,74.39,115.68,2006.67,17013.059999999998,77.34,225974.40999999997,300.24,292.21000000000004,4.39,2407.58,336.26,299.89,133.19,415.4,614.66,267.79,20559978.37,5523631.74,19209.839999999997,10274.04,324.82,2391.84,3787.85,4629.95,1372.76,8.51,-5.77,600.87,92.06,41.75
01,1144000000,0,30,35054,10282,59.58,83.82,1973.02,17713.72,78.09,191547.2,284.44,1223.8899999999999,5.79,2312.9300000000003,342.78,517.73,189.49,330.59000000000003,733.87,303.11,18724775.060000002,5160129.74,24537.300000000003,13661.0,376.27,2179.9,4909.879999999999,6081.75,1544.4,4.66,-5.87,644.27,88.94,53.44
01,1144000000,0,40,32199,4689,51.510000000000005,73.08,2137.34,17388.14,77.25999999999999,179408.99,201.25,1655.65,2.15,2334.59,380.03999999999996,590.29,195.89,221.92000000000002,767.6099999999999,297.21,18798867.91,5169803.3,28920.1,13998.07,378.56,2105.63,4619.77,6134.02,1427.0300000000002,0.76,-8.73,520.01,92.64,50.099999999999994
