month,행정동코드,성별,연령대,총인구,1인가구수,커뮤니케이션이 적은 집단,평일 외출이 적은 집단,휴일 외출이 적은 집단,출근소요시간 및 근무시간이 많은 집단,외출이 매우 적은 집단(전체),외출이 매우 많은 집단,동영상서비스 이용이 많은 집단,생활서비스 이용이 많은 집단,재정상태에 대한 관심집단,외출-커뮤니케이션이 모두 적은 집단(전체)
04,1114000000,1,40,701,153,15.67,22.9,20.14,21.33,17.22,12.62,22.17,16.79,14.12,23.1
04,1114000000,1,50,756,121,13.76,17.28,14.67,17.32,23.0,5.3,17.59,11.51,12.25,27.01
04,1114000000,1,60,529,115,11.07,16.57,17.19,14.95,15.88,2.2,14.37,10.51,10.18,18.68
04,1117000000,0,20,966,286,30.56,31.93,26.15,30.13,19.71,25.51,34.53,31.2,30.54,21.68
04,1117000000,0,30,1254,379,44.24,40.84,38.86,32.46,26.0,60.5,37.83,40.34,36.0,22.66
04,1117000000,0,40,1228,229,32.38,25.07,24.77,21.92,32.44,29.52,26.29,23.88,21.93,31.48
04,1117000000,0,50,1076,142,20.15,15.71,14.26,13.15,32.5,11.74,15.26,18.23,18.11,29.2
04,1117000000,0,60,680,113,15.8,10.72,17.96,10.4,15.28,4.31,10.58,11.12,9.43,15.74
04,1117000000,1,20,1047,345,29.13,29.75,30.48,25.69,12.94,30.3,22.02,31.62,29.19,13.1
04,1117000000,1,30,1242,347,24.38,35.98,25.3,25.84,14.87,49.35,25.52,33.41,24.47,17.19
04,1117000000,1,40,1194,210,18.2,27.07,14.26,19.43,18.77,20.14,19.79,21.95,18.8,20.74
04,1117000000,1,50,1142,149,13.28,18.8,12.03,14.88,22.52,8.43,15.83,15.13,17.01,21.48
04,1117000000,1,60,791,138,11.16,19.91,15.3,16.39,18.26,3.25,14.58,14.56,11.91,21.53
04,1120000000,0,20,1399,397,39.02,49.05,45.2,52.48,38.57,35.49,53.59,32.1,45.71,34.76
04,1120000000,0,30,1524,334,41.26,32.17,42.32,32.65,37.12,76.36,36.93,33.52,33.01,37.26
04,1120000000,0,40,1467,210,27.64,18.18,27.87,19.79,40.35,33.8,22.26,19.43,20.64,34.98
04,1120000000,0,50,1382,171,21.99,14.34,21.8,16.57,38.94,14.14,17.23,20.6,20.59,32.13
04,1120000000,0,60,844,124,14.48,10.13,21.3,12.1,17.87,4.68,11.83,11.71,9.44,14.05
04,1120000000,1,20,1333,384,27.92,30.42,45.32,33.4,16.5,43.82,26.91,30.14,33.07,20.03
04,1120000000,1,30,1477,294,19.57,23.22,28.47,25.39,17.96,61.63,23.31,24.04,23.11,17.91
04,1120000000,1,40,1406,191,14.02,19.26,16.53,19.05,20.63,23.74,17.19,17.56,18.02,22.76
04,1120000000,1,50,1405,164,12.64,16.31,16.41,18.32,25.11,10.43,16.64,13.44,17.61,27.11
04,1120000000,1,60,916,144,11.01,14.98,18.67,17.15,16.74,3.71,14.41,14.16,12.5,19.21
04,1121500000,0,20,2146,721,70.61,96.93,72.23,80.47,54.38,50.88,83.44,71.14,93.26,54.32
04,1121500000,0,30,2155,636,74.42,80.8,66.69,61.11,55.93,97.55,68.56,71.38,75.62,53.84
04,1121500000,0,40,1972,318,42.65,37.23,35.18,30.55,52.19,43.02,35.31,34.36,32.82,50.75
04,1121500000,0,50,1896,257,33.41,26.51,30.1,21.81,42.34,18.88,24.33,34.13,30.61,41.62
04,1121500000,0,60,1124,176,21.09,17.38,27.38,14.88,23.37,6.43,15.89,17.39,13.55,21.73
04,1121500000,1,20,2267,863,57.99,82.36,86.95,62.52,27.06,66.61,53.38,76.55,84.88,26.62
04,1121500000,1,30,2091,587,39.49,65.65,45.59,49.88,33.55,83.1,44.5,54.69,64.25,30.96
04,1121500000,1,40,2030,311,22.54,43.84,21.18,34.16,35.37,32.48,30.61,32.89,33.03,38.25
04,1121500000,1,50,2013,274,22.32,34.28,22.77,29.68,37.26,14.45,29.03,27.35,31.35,42.88
04,1121500000,1,60,1221,208,15.31,28.91,25.74,23.75,23.46,4.78,21.71,21.48,18.67,30.18
04,1123000000,0,20,2334,900,93.65,118.32,90.24,129.56,64.56,58.71,122.52,73.07,99.99,57.14
04,1123000000,0,30,2114,462,53.82,50.96,54.55,47.44,56.47,101.33,52.75,49.16,54.72,56.64
04,1123000000,0,40,2053,265,35.08,25.5,33.98,25.14,50.88,44.32,29.67,25.32,28.67,43.82
04,1123000000,0,50,1971,247,33.12,22.96,31.59,24.71,55.26,18.75,27.53,30.33,29.71,49.51
04,1123000000,0,60,1357,219,27.78,19.49,37.27,22.49,32.25,7.08,21.7,21.41,17.49,27.12
04,1123000000,1,20,2265,969,73.67,81.74,107.85,89.25,25.28,68.08,68.13,70.93,79.46,25.37
04,1123000000,1,30,1956,402,24.33,34.98,38.24,36.32,28.11,80.06,30.02,35.39,41.34,30.31
04,1123000000,1,40,1928,242,15.97,28.12,19.83,27.32,31.22,31.87,22.56,23.32,26.79,37.35
04,1123000000,1,50,2056,254,19.94,27.65,24.79,29.28,34.25,15.11,26.98,22.17,28.11,40.4
04,1123000000,1,60,1502,256,19.0,28.8,34.12,31.93,26.8,6.04,28.4,27.08,23.58,35.27
04,1126000000,0,20,1786,260,29.65,30.7,24.32,31.87,62.14,39.82,33.41,28.18,28.94,57.72
04,1126000000,0,30,2106,399,47.0,39.95,48.8,40.94,67.13,96.05,43.04,41.62,47.69,66.56
04,1126000000,0,40,2059,312,39.66,30.18,44.62,32.21,57.82,43.61,34.69,35.62,33.47,54.39
04,1126000000,0,50,2183,345,43.43,31.0,47.18,33.58,52.7,20.01,35.03,52.25,39.44,43.73
04,1126000000,0,60,1383,256,33.33,24.66,45.16,26.2,27.96,7.12,24.65,29.86,18.84,26.99
04,1126000000,1,20,1796,304,24.26,24.01,31.67,24.16,26.73,52.0,21.37,28.82,31.77,29.44
04,1126000000,1,30,1935,346,24.01,31.02,32.53,37.4,29.86,74.34,30.84,31.76,42.38,34.3
04,1126000000,1,40,2037,300,20.91,36.32,31.27,39.48,41.28,33.19,31.81,34.52,34.95,49.41
04,1126000000,1,50,2275,359,29.6,40.1,43.39,47.56,40.03,16.69,41.92,39.54,39.74,48.5
04,1126000000,1,60,1478,292,23.67,34.82,44.54,40.46,28.58,5.73,34.92,35.39,24.94,39.55
04,1129000000,0,20,1789,537,55.79,61.73,54.38,65.61,49.21,43.53,65.51,45.71,57.4,43.3
04,1129000000,0,30,1732,286,35.28,29.35,29.44,30.87,50.46,84.46,31.92,30.03,32.37,44.65
04,1129000000,0,40,1914,192,24.71,17.67,22.04,18.94,42.18,43.62,20.85,17.4,20.99,43.08
04,1129000000,0,50,1641,165,20.13,12.61,16.07,14.37,38.6,16.49,15.68,18.72,21.13,35.17
04,1129000000,0,60,1097,143,16.15,10.22,17.84,12.18,19.93,6.1,12.19,11.89,11.45,17.11
04,1129000000,1,20,1910,649,57.0,51.35,66.62,55.59,26.45,57.79,49.48,46.06,50.1,28.31
04,1129000000,1,30,1728,263,19.01,24.13,18.47,27.25,24.68,67.35,22.58,22.68,25.48,28.86
04,1129000000,1,40,1879,186,11.99,20.33,13.1,20.78,24.23,31.29,16.75,18.08,19.64,31.66
04,1129000000,1,50,1790,182,13.22,18.26,13.17,21.35,29.04,13.19,18.66,16.34,20.71,33.92
04,1129000000,1,60,1254,181,12.53,18.56,17.73,21.38,18.66,5.02,18.24,17.97,15.61,26.56
04,1130500000,0,20,1624,280,30.25,37.51,34.41,36.44,53.49,38.33,35.65,31.82,35.4,56.5
04,1130500000,0,30,1929,350,43.27,40.79,45.5,43.3,57.48,85.61,45.46,46.52,41.48,54.94
04,1130500000,0,40,2044,277,35.09,29.37,39.06,31.42,55.23,43.29,33.01,33.82,33.08,54.8
04,1130500000,0,50,1963,300,40.84,28.25,40.44,29.86,47.88,17.81,33.43,45.22,38.82,42.53
04,1130500000,0,60,1367,257,34.2,23.1,37.36,24.04,27.36,6.65,23.0,27.8,21.26,27.53
04,1130500000,1,20,1626,325,29.43,30.11,39.69,28.68,26.4,46.6,25.55,34.78,34.76,28.15
04,1130500000,1,30,1774,303,23.77,32.48,27.86,35.79,30.07,67.04,31.18,36.09,37.82,33.04
04,1130500000,1,40,2022,269,20.4,35.66,25.63,35.5,36.03,33.77,31.41,33.82,32.89,39.54
04,1130500000,1,50,2139,328,29.56,37.82,31.3,39.85,41.3,15.62,37.08,37.49,42.22,46.05
04,1130500000,1,60,1656,333,26.82,36.41,36.46,40.86,29.46,6.53,35.7,38.25,30.41,36.66
04,1132000000,0,20,1654,142,19.7,17.36,11.34,17.56,55.13,35.42,19.42,14.13,14.02,58.25
04,1132000000,0,30,1762,228,27.55,22.38,28.94,22.21,48.93,82.64,25.86,26.2,25.56,46.74
04,1132000000,0,40,1958,206,25.74,19.29,26.46,18.54,49.23,41.65,21.06,23.06,22.07,43.33
04,1132000000,0,50,2021,223,27.19,19.78,24.93,18.96,47.44,20.24,20.62,28.23,28.7,35.51
04,1132000000,0,60,1336,188,22.97,15.21,28.2,13.96,24.6,7.43,14.91,17.07,15.11,22.06
04,1132000000,1,20,1658,171,17.62,14.1,16.39,14.05,26.53,44.13,13.61,14.34,15.63,34.11
04,1132000000,1,30,1702,207,15.49,20.17,18.65,21.42,28.68,66.24,19.1,20.48,23.49,32.46
04,1132000000,1,40,2074,212,13.82,25.64,17.67,25.15,34.16,33.69,21.12,23.88,23.83,36.79
04,1132000000,1,50,2229,248,19.37,25.69,20.93,26.13,40.73,16.8,25.16,24.93,30.22,42.66
04,1132000000,1,60,1411,220,16.86,24.42,24.16,22.39,21.93,5.74,20.82,23.17,19.14,25.29
04,1135000000,0,20,2105,292,35.07,29.9,28.32,36.84,68.0,47.54,41.74,21.83,27.64,67.56
04,1135000000,0,30,2096,255,31.05,18.75,33.13,24.21,49.35,110.29,27.21,23.8,28.1,53.76
04,1135000000,0,40,2559,203,22.92,11.64,29.9,15.94,51.48,63.42,18.08,18.59,23.1,49.59
04,1135000000,0,50,2303,213,22.69,11.37,28.24,14.06,41.91,27.11,15.97,20.79,31.47,37.07
04,1135000000,0,60,1335,190,22.68,10.31,33.7,14.92,22.02,8.34,15.08,16.83,16.62,18.12
04,1135000000,1,20,2006,307,26.36,20.04,30.74,25.12,29.71,56.79,23.76,20.59,26.08,40.02
04,1135000000,1,30,2116,241,16.21,15.18,22.99,25.13,28.57,87.9,20.17,18.69,23.27,34.98
04,1135000000,1,40,2777,213,11.97,16.04,18.33,22.69,31.76,48.67,18.35,19.31,21.2,42.2
04,1135000000,1,50,2455,242,17.12,18.74,24.64,23.21,32.92,19.97,21.26,20.27,28.21,37.08
04,1135000000,1,60,1504,249,19.46,19.69,34.08,26.58,19.83,6.48,24.23,28.27,23.13,25.04
04,1138000000,0,20,1894,300,34.8,36.54,27.66,36.11,57.83,42.09,38.29,29.6,31.01,56.88
04,1138000000,0,30,2423,462,55.66,47.28,50.35,44.48,66.81,109.11,48.21,49.83,49.47,64.97
04,1138000000,0,40,2519,299,37.65,28.93,32.39,26.51,64.07,53.49,29.6,28.49,33.15,57.95
04,1138000000,0,50,2264,261,31.8,23.83,26.52,22.1,55.67,22.42,24.36,31.16,34.64,48.38
04,1138000000,0,60,1528,224,27.79,21.22,31.49,19.52,32.22,8.13,19.54,20.52,19.84,26.17
04,1138000000,1,20,1956,362,32.33,29.14,33.74,28.25,24.52,56.77,24.17,30.77,34.57,29.61
04,1138000000,1,30,2401,443,28.95,42.95,31.46,43.0,31.04,89.59,35.46,38.11,44.63,32.97
04,1138000000,1,40,2547,298,20.38,36.06,20.85,33.08,34.7,40.44,26.98,31.65,33.23,44.03
04,1138000000,1,50,2494,294,23.72,34.88,22.06,30.61,46.8,18.06,28.91,27.86,35.31,49.27
04,1138000000,1,60,1765,291,22.18,35.54,31.91,32.83,33.16,6.83,27.88,29.3,26.61,36.33
04,1141000000,0,20,1866,584,60.26,74.23,54.76,70.54,46.11,43.31,70.04,51.9,60.7,43.86
04,1141000000,0,30,1654,358,45.94,41.55,35.52,37.72,41.62,77.41,42.07,37.39,36.88,40.86
04,1141000000,0,40,1776,215,28.91,21.65,23.16,18.82,41.46,38.56,22.56,20.16,21.52,36.26
04,1141000000,0,50,1632,177,21.62,16.63,16.41,12.94,41.2,16.06,15.61,17.08,23.16,32.48
04,1141000000,0,60,1052,148,17.75,13.76,20.32,11.4,23.76,5.64,12.77,10.92,11.47,18.05
04,1141000000,1,20,2116,786,62.35,67.63,82.67,59.54,18.4,60.27,50.81,58.62,58.63,24.66
04,1141000000,1,30,1631,342,25.45,36.0,25.67,29.08,18.83,63.94,28.53,27.68,29.6,21.36
04,1141000000,1,40,1804,212,14.05,25.94,12.36,21.77,26.67,28.84,18.68,19.95,19.34,27.24
04,1141000000,1,50,1750,195,14.77,23.43,13.46,19.13,31.95,12.49,19.36,15.82,22.56,35.91
04,1141000000,1,60,1245,199,14.07,24.57,18.96,20.26,19.0,4.59,17.8,19.5,17.55,21.53
04,1144000000,0,20,1785,599,65.71,73.23,61.03,74.83,41.65,45.47,72.3,61.98,60.57,43.24
04,1144000000,0,30,2181,629,77.75,71.1,63.81,65.13,52.1,107.06,71.79,64.05,60.7,50.12
04,1144000000,0,40,2004,293,41.92,31.93,29.09,30.63,59.93,45.59,35.79,27.34,27.25,53.53
04,1144000000,0,50,1608,166,20.66,14.32,14.64,13.48,43.6,16.95,15.51,15.02,21.91,34.97
04,1144000000,0,60,986,132,15.09,10.39,20.17,10.45,21.13,5.69,11.01,9.7,11.17,18.92
04,1144000000,1,20,2073,781,69.1,71.05,81.27,63.6,25.47,64.45,55.06,73.35,63.42,24.08
04,1144000000,1,30,2284,637,47.32,63.92,52.3,58.46,35.33,89.98,54.85,51.94,51.7,36.26
04,1144000000,1,40,1995,286,21.31,33.03,18.42,31.16,35.76,33.9,28.22,27.19,26.67,36.79
04,1144000000,1,50,1754,189,14.53,20.76,13.18,19.34,32.77,12.42,19.52,15.24,20.92,36.46
04,1144000000,1,60,1190,179,14.21,20.42,18.38,20.5,23.19,4.5,18.0,16.48,15.07,26.75
04,1147000000,0,20,1696,138,16.75,13.29,12.05,14.57,46.1,39.77,17.6,13.5,13.25,45.68
04,1147000000,0,30,1827,247,30.48,18.17,27.69,21.04,40.72,95.43,24.66,26.43,24.03,42.92
04,1147000000,0,40,2319,186,23.2,13.68,23.06,14.3,40.77,59.76,17.1,17.62,19.4,34.85
04,1147000000,0,50,2166,189,23.04,12.14,21.59,12.66,39.3,26.0,15.17,23.66,23.27,33.72
04,1147000000,0,60,1252,152,16.49,9.68,22.38,10.5,18.25,8.15,11.52,13.65,12.49,16.57
04,1147000000,1,20,1643,151,13.77,9.5,12.37,10.84,22.6,47.83,11.22,13.15,12.4,26.94
04,1147000000,1,30,1858,229,15.63,16.26,18.48,21.15,21.4,78.42,18.07,19.97,21.07,26.44
04,1147000000,1,40,2532,192,11.1,16.59,14.73,19.43,23.7,44.26,17.45,20.16,18.46,33.43
04,1147000000,1,50,2198,200,13.96,17.15,15.79,19.3,29.33,17.06,19.03,18.76,21.79,33.59
04,1147000000,1,60,1292,179,12.55,15.47,18.6,17.9,17.29,5.55,16.65,17.41,15.94,21.12
04,1150000000,0,20,1934,368,41.7,36.4,34.58,40.13,57.6,53.81,43.07,39.66,41.58,59.75
04,1150000000,0,30,2634,559,64.7,45.45,58.82,48.37,65.65,138.97,55.7,57.15,64.2,63.28
04,1150000000,0,40,2282,299,40.51,24.44,33.9,26.44,56.47,53.93,31.64,30.52,32.19,53.59
04,1150000000,0,50,2176,259,34.78,19.61,27.69,21.75,50.12,23.35,24.36,33.03,34.56,43.0
04,1150000000,0,60,1458,217,27.14,15.83,30.88,19.68,23.01,8.81,18.3,23.27,19.42,20.72
04,1150000000,1,20,2046,451,33.74,31.04,45.42,35.74,27.82,71.23,31.4,43.53,46.53,36.8
04,1150000000,1,30,2554,508,32.97,37.95,35.48,46.86,32.5,109.67,40.37,44.83,47.33,37.08
04,1150000000,1,40,2310,296,20.85,29.78,21.06,35.33,37.48,40.29,29.81,31.98,31.07,45.33
04,1150000000,1,50,2435,300,24.88,28.45,24.24,35.05,42.81,18.55,31.91,31.28,36.55,48.59
04,1150000000,1,60,1586,262,21.12,26.92,25.07,33.62,24.3,6.58,27.61,31.72,24.8,31.49
04,1153000000,0,20,1945,374,42.22,42.4,40.11,41.26,63.79,49.26,48.09,38.94,45.74,57.04
04,1153000000,0,30,2741,559,73.51,57.29,73.49,56.68,64.09,133.59,70.12,56.33,57.24,66.25
04,1153000000,0,40,2553,352,50.35,34.1,56.65,32.44,62.34,58.34,39.23,35.65,34.8,53.86
04,1153000000,0,50,2457,306,43.22,29.63,44.21,27.89,66.22,24.73,34.4,35.11,32.74,56.23
04,1153000000,0,60,1679,241,34.06,23.09,48.83,22.45,36.46,9.65,25.11,22.91,16.5,35.26
04,1153000000,1,20,1974,443,35.01,32.2,53.24,36.13,27.67,61.6,33.75,38.79,46.11,34.23
04,1153000000,1,30,2549,473,36.95,41.5,50.62,45.9,29.66,101.46,44.5,39.39,45.64,37.04
04,1153000000,1,40,2332,301,21.96,33.14,32.05,33.55,25.91,40.74,30.56,28.34,30.38,34.94
04,1153000000,1,50,2571,314,27.51,33.93,40.94,35.55,41.32,20.23,35.2,26.54,33.61,48.05
04,1153000000,1,60,1749,265,20.31,34.07,39.03,31.94,29.23,7.3,30.65,25.44,18.53,38.68
04,1154500000,0,20,1889,452,46.46,49.5,54.19,50.54,60.58,48.47,53.76,48.9,60.57,58.61
04,1154500000,0,30,2200,588,74.85,60.03,74.1,59.46,56.45,101.97,69.81,65.65,67.54,52.7
04,1154500000,0,40,2215,395,54.0,40.51,57.2,42.03,64.76,47.87,48.91,41.98,41.52,58.07
04,1154500000,0,50,2377,396,55.69,35.59,54.84,37.37,68.07,21.65,43.98,54.26,40.67,58.01
04,1154500000,0,60,1430,270,37.18,26.62,45.19,26.82,30.56,7.58,26.06,28.66,19.13,26.09
04,1154500000,1,20,1697,430,34.43,31.05,52.7,35.0,27.47,52.88,32.3,44.73,50.84,32.02
04,1154500000,1,30,1803,419,33.42,42.24,42.77,44.04,33.81,69.99,41.82,37.9,42.97,32.81
04,1154500000,1,40,2053,343,26.81,40.22,36.08,42.67,34.87,33.74,36.2,38.29,35.55,38.76
04,1154500000,1,50,2335,394,32.66,43.91,43.8,51.69,46.83,17.19,47.75,40.39,42.99,56.2
04,1154500000,1,60,1478,297,24.48,37.46,39.79,38.44,27.65,6.02,33.71,31.51,23.25,38.98
04,1156000000,0,20,1566,439,47.33,41.88,43.06,43.4,42.06,46.9,48.43,38.57,51.26,38.54
04,1156000000,0,30,2117,585,66.05,43.35,72.86,45.94,47.28,118.05,56.62,51.33,66.78,45.99
04,1156000000,0,40,1970,318,44.53,28.16,46.2,30.61,51.39,49.43,36.09,28.71,32.71,47.68
04,1156000000,0,50,1970,253,34.32,20.87,34.76,21.96,47.83,20.87,25.73,29.46,31.16,41.22
04,1156000000,0,60,1235,184,22.79,15.93,30.73,16.55,24.65,7.41,17.68,16.59,13.66,19.23
04,1156000000,1,20,1651,526,37.72,30.73,56.79,31.43,18.87,61.18,31.32,40.91,55.18,19.18
04,1156000000,1,30,1942,503,33.83,35.88,44.39,42.93,29.11,87.86,38.34,36.13,45.97,26.9
04,1156000000,1,40,1794,272,19.14,24.68,25.53,28.03,26.41,32.95,26.4,22.75,25.31,31.14
04,1156000000,1,50,1998,247,19.48,23.41,26.43,25.28,34.41,15.58,26.47,18.15,25.84,42.34
04,1156000000,1,60,1303,206,16.26,22.53,24.59,23.47,22.13,5.43,22.66,19.01,16.06,27.59
04,1159000000,0,20,2343,723,79.66,79.2,73.62,89.39,61.89,57.75,91.07,61.11,66.41,46.43
04,1159000000,0,30,2477,588,72.4,61.59,71.02,58.08,61.32,123.74,67.77,59.97,60.87,51.46
04,1159000000,0,40,2103,263,34.93,22.91,35.01,21.14,47.84,50.47,27.37,22.64,26.55,42.55
04,1159000000,0,50,1935,181,21.8,12.68,21.2,11.68,40.44,21.18,15.69,17.59,24.14,30.21
04,1159000000,0,60,1330,163,16.32,10.57,27.08,10.16,19.17,8.22,12.01,11.63,14.19,15.99
04,1159000000,1,20,2320,790,59.62,53.84,80.35,58.71,29.29,73.27,55.28,56.84,60.41,25.35
04,1159000000,1,30,2345,527,36.97,41.12,47.27,41.91,29.44,99.11,39.52,40.69,46.56,28.78
04,1159000000,1,40,2061,250,16.68,23.76,22.1,22.85,26.69,36.9,20.79,21.5,24.7,27.27
04,1159000000,1,50,2185,206,14.83,17.71,18.12,17.11,29.65,16.62,17.91,16.32,22.33,29.33
04,1159000000,1,60,1546,211,15.03,18.79,23.52,18.35,18.11,6.38,18.42,19.34,17.38,20.87
04,1162000000,0,20,2437,1217,119.15,159.34,128.2,129.65,68.73,60.51,133.34,126.8,163.55,55.48
04,1162000000,0,30,2583,1087,135.07,182.96,124.0,138.6,84.62,105.0,144.11,132.37,132.76,75.83
04,1162000000,0,40,1948,412,61.76,70.8,50.1,55.13,67.32,37.3,59.48,51.29,46.9,62.52
04,1162000000,0,50,1718,256,35.53,32.91,31.39,26.92,53.1,15.36,29.77,35.29,34.79,46.29
04,1162000000,0,60,1217,202,25.37,22.08,31.23,18.59,25.6,6.04,18.43,20.94,17.06,22.28
04,1162000000,1,20,2387,1280,93.19,115.16,153.55,91.74,29.77,75.5,85.98,130.13,147.41,26.28
04,1162000000,1,30,2148,838,63.99,111.8,81.5,85.7,39.04,80.9,79.85,86.52,98.86,36.1
04,1162000000,1,40,1732,336,27.89,54.87,30.22,44.1,32.43,26.42,39.99,37.36,39.22,39.18
04,1162000000,1,50,1888,271,23.08,39.18,24.64,32.5,41.67,12.96,31.39,25.81,31.48,44.48
04,1162000000,1,60,1416,250,19.33,38.84,30.36,31.27,29.43,5.2,27.05,27.67,23.7,36.49
04,1165000000,0,20,1448,256,30.45,21.67,21.56,24.2,33.36,39.31,28.43,26.64,23.38,30.25
04,1165000000,0,30,1857,417,56.2,32.12,38.16,36.35,37.92,110.54,45.77,39.28,35.89,34.06
04,1165000000,0,40,2042,209,31.02,13.28,20.58,15.64,45.58,57.77,22.32,17.72,16.91,40.15
04,1165000000,0,50,1625,128,15.0,6.18,9.83,6.97,33.29,22.34,10.3,11.27,15.95,24.69
04,1165000000,0,60,1087,102,9.75,4.65,12.55,5.37,16.94,9.31,6.36,6.91,8.38,11.94
04,1165000000,1,20,1631,328,27.63,17.83,24.55,21.21,17.18,55.87,22.84,30.43,25.15,17.36
04,1165000000,1,30,2131,441,33.32,28.12,25.93,33.18,25.66,99.5,35.51,36.38,28.62,25.57
04,1165000000,1,40,2176,209,14.63,13.76,11.43,15.71,26.1,40.69,16.68,17.64,14.1,25.09
04,1165000000,1,50,1780,150,10.17,9.5,7.1,10.19,24.76,14.57,11.69,12.62,14.57,20.68
04,1165000000,1,60,1244,133,8.48,8.92,9.6,10.06,17.11,5.97,9.59,10.73,10.72,15.42
04,1168000000,0,20,1625,349,37.6,30.77,39.26,41.33,40.75,46.49,41.26,48.37,41.73,33.52
04,1168000000,0,30,2011,651,89.21,66.28,67.7,77.66,50.03,115.45,82.88,85.57,66.75,45.33
04,1168000000,0,40,2090,290,45.87,26.66,31.97,30.76,52.97,57.5,37.61,34.04,26.44,43.36
04,1168000000,0,50,1800,153,19.84,9.44,13.62,11.56,39.99,25.1,14.73,18.47,19.76,29.41
04,1168000000,0,60,1128,125,13.58,7.12,20.2,8.81,20.89,9.25,8.83,11.8,12.11,15.21
04,1168000000,1,20,1801,460,40.24,30.4,43.02,40.63,22.3,61.19,37.2,62.63,47.34,22.12
04,1168000000,1,30,2302,716,60.86,68.41,47.75,71.6,36.95,102.12,67.27,92.78,58.41,36.72
04,1168000000,1,40,2355,296,24.8,31.72,18.04,32.49,36.43,40.07,31.07,38.22,25.21,35.44
04,1168000000,1,50,1931,178,14.96,14.82,12.47,16.64,32.6,15.62,17.36,19.02,19.15,29.6
04,1168000000,1,60,1307,169,13.66,11.9,18.33,15.18,20.94,6.35,13.47,18.94,15.58,19.2
04,1171000000,0,20,1627,252,28.07,25.37,22.11,26.72,38.06,42.93,28.11,25.91,27.46,40.43
04,1171000000,0,30,2039,439,52.49,39.63,48.12,38.65,44.69,110.68,42.35,42.4,47.47,44.56
04,1171000000,0,40,2104,257,34.47,21.63,30.78,22.38,47.75,54.79,26.15,25.11,25.91,41.08
04,1171000000,0,50,1914,169,18.59,10.63,15.85,11.4,35.94,23.96,13.69,18.5,21.64,30.45
04,1171000000,0,60,1264,135,13.05,8.59,17.27,9.17,19.55,9.15,9.47,10.73,11.64,14.63
04,1171000000,1,20,1693,301,24.17,19.93,24.58,19.69,18.97,54.62,18.03,28.96,28.63,21.93
04,1171000000,1,30,2154,433,30.35,36.92,29.62,35.6,25.36,92.02,32.38,35.8,36.62,24.74
04,1171000000,1,40,2177,258,18.06,25.31,17.03,25.44,29.83,38.36,22.63,24.78,24.19,30.12
04,1171000000,1,50,2062,193,13.61,16.92,14.05,18.34,28.77,16.15,17.45,18.08,21.84,30.48
04,1171000000,1,60,1307,156,10.66,13.95,14.02,14.35,19.41,5.93,13.54,13.93,12.9,22.82
04,1174000000,0,20,1675,271,31.23,26.33,23.3,28.46,43.94,42.9,32.37,25.8,28.86,39.44
04,1174000000,0,30,2009,371,45.39,31.04,40.27,32.17,42.62,105.54,38.29,36.69,41.07,37.56
04,1174000000,0,40,2051,250,31.76,20.04,28.16,21.56,43.14,50.54,25.5,23.2,27.07,37.19
04,1174000000,0,50,2057,281,32.14,17.29,25.06,17.03,38.82,23.19,21.54,28.41,33.9,31.75
04,1174000000,0,60,1376,205,20.52,13.07,27.06,14.6,21.1,8.49,15.07,16.61,14.86,18.64
04,1174000000,1,20,1628,307,23.58,20.59,27.47,20.9,18.77,52.82,20.73,23.58,29.01,21.24
04,1174000000,1,30,1979,336,25.4,27.29,24.59,33.19,28.24,84.34,28.07,27.97,31.15,30.69
04,1174000000,1,40,2086,240,15.87,22.62,16.04,24.77,25.33,36.31,21.67,23.81,22.54,29.23
04,1174000000,1,50,2259,307,24.25,23.02,21.74,27.87,33.84,17.69,28.31,24.22,31.59,38.26
04,1174000000,1,60,1437,235,16.1,21.26,21.78,24.54,21.58,6.21,21.64,22.12,17.73,23.17
05,1111000000,0,20,839,285,30.46,34.96,27.01,42.55,20.44,24.55,44.61,22.84,27.94,22.72
05,1111000000,0,30,707,235,32.35,30.47,25.86,28.14,22.13,34.56,30.88,24.26,22.78,22.5
05,1111000000,0,40,765,153,27.69,24.47,17.48,22.41,30.16,16.86,26.78,13.25,12.29,28.97
05,1111000000,0,50,760,133,22.34,19.58,14.98,21.09,26.59,6.88,22.55,16.8,13.57,29.78
05,1111000000,0,60,464,99,13.9,12.63,12.97,12.86,14.0,2.53,12.26,9.09,7.76,15.18
05,1111000000,1,20,840,336,30.28,28.75,31.4,33.47,10.37,27.18,28.65,24.75,25.22,12.57
05,1111000000,1,30,662,194,17.08,25.37,13.01,22.35,12.07,26.3,22.39,18.04,16.53,17.62
05,1111000000,1,40,787,139,11.62,21.04,9.84,17.66,12.88,12.79,17.19,13.76,11.75,16.98
05,1111000000,1,50,781,122,11.37,19.24,9.23,21.29,21.32,5.27,19.01,11.81,12.73,28.34
05,1111000000,1,60,514,116,12.7,20.0,10.44,18.34,14.96,1.98,17.03,11.54,9.39,19.86
05,1114000000,0,20,674,262,25.42,27.8,36.29,30.64,16.94,22.01,29.64,26.32,31.22,14.34
05,1114000000,0,30,798,295,36.62,35.22,52.55,33.81,21.13,45.43,37.89,29.25,29.69,21.77
05,1114000000,0,40,759,228,33.61,34.35,49.09,35.0,28.68,18.06,37.36,22.87,19.67,31.1
